,k,r,c,a SSE Action,b SSE Action,SSEAction,R2_SSE_Action,a SSE External,b SSE External,SSEExternal,R2_SSE_External
418,2,-1.5142857142857142,0.00195,4.512375884224859,442.2367064214699,1.196550600510085e-14,1.0,5.253562648713891,451.4069586915251,4.340740735646921e-14,1.0
419,2,-1.5142857142857142,0.0021,4.512375884224859,442.2367064214699,1.196550600510085e-14,1.0,5.253562648713891,451.4069586915251,4.340740735646921e-14,1.0
420,2,-0.8071428571428569,0.0,4.512375884242985,442.2367064213875,1.1949477052167512e-14,1.0,5.253562648640496,451.4069586916208,4.3617793867801655e-14,1.0
421,2,-0.8071428571428569,0.00015,4.512375884230033,442.2367064214394,1.1961298869489495e-14,1.0,5.253562648713891,451.4069586915251,4.340740735646921e-14,1.0
422,2,-0.8071428571428569,0.0003,4.512375884230033,442.2367064214394,1.1961298869489495e-14,1.0,5.253562648713891,451.4069586915251,4.340740735646921e-14,1.0
423,2,-0.8071428571428569,0.00045,4.512375884230033,442.2367064214394,1.1961298869489495e-14,1.0,5.253562648713891,451.4069586915251,4.340740735646921e-14,1.0
424,2,-0.8071428571428569,0.0006,4.512375884230033,442.2367064214394,1.1961298869489495e-14,1.0,5.253562648713891,451.4069586915251,4.340740735646921e-14,1.0
425,2,-0.8071428571428569,0.0007499999999999999,4.512375884230033,442.2367064214394,1.1961298869489495e-14,1.0,5.253562648713891,451.4069586915251,4.340740735646921e-14,1.0
426,2,-0.8071428571428569,0.0009,4.512375884230033,442.2367064214394,1.1961298869489495e-14,1.0,5.253562648713891,451.4069586915251,4.340740735646921e-14,1.0
427,2,-0.8071428571428569,0.00105,4.512375884242985,442.2367064213875,1.1949477052167512e-14,1.0,5.253562648640496,451.4069586916208,4.3617793867801655e-14,1.0
428,2,-0.8071428571428569,0.0012,4.512375884230033,442.2367064214394,1.1961298869489495e-14,1.0,5.253562648713891,451.4069586915251,4.340740735646921e-14,1.0
429,2,-0.8071428571428569,0.0013499999999999999,4.512375884230033,442.2367064214394,1.1961298869489495e-14,1.0,5.253562648713891,451.4069586915251,4.340740735646921e-14,1.0
430,2,-0.8071428571428569,0.0014999999999999998,4.512375884230033,442.2367064214394,1.1961298869489495e-14,1.0,5.253562648713891,451.4069586915251,4.340740735646921e-14,1.0
431,2,-0.8071428571428569,0.0016499999999999998,4.512375884230033,442.2367064214394,1.1961298869489495e-14,1.0,5.253562648713891,451.4069586915251,4.340740735646921e-14,1.0
432,2,-0.8071428571428569,0.0018,4.512375884242985,442.2367064213875,1.1949477052167512e-14,1.0,5.253562648640496,451.4069586916208,4.3617793867801655e-14,1.0
433,2,-0.8071428571428569,0.00195,4.512375884230033,442.2367064214394,1.1961298869489495e-14,1.0,5.253562648713891,451.4069586915251,4.340740735646921e-14,1.0
434,2,-0.8071428571428569,0.0021,4.512375884224859,442.2367064214699,1.196550600510085e-14,1.0,5.253562648713891,451.4069586915251,4.340740735646921e-14,1.0
435,2,-0.1,0.0,4.512375884230033,442.2367064214394,1.1961298869489495e-14,1.0,5.253562648713891,451.4069586915251,4.340740735646921e-14,1.0
436,2,-0.1,0.00015,4.512375884224859,442.2367064214699,1.196550600510085e-14,1.0,5.253562648713891,451.4069586915251,4.340740735646921e-14,1.0
437,2,-0.1,0.0003,4.512375884224859,442.2367064214699,1.196550600510085e-14,1.0,5.253562648713891,451.4069586915251,4.340740735646921e-14,1.0
438,2,-0.1,0.00045,4.512375884230033,442.2367064214394,1.1961298869489495e-14,1.0,5.253562648713891,451.4069586915251,4.340740735646921e-14,1.0
439,2,-0.1,0.0006,4.512375884242985,442.2367064213875,1.1949477052167512e-14,1.0,5.253562648640496,451.4069586916208,4.3617793867801655e-14,1.0
440,2,-0.1,0.0007499999999999999,4.512375884230033,442.2367064214394,1.1961298869489495e-14,1.0,5.253562648713891,451.4069586915251,4.340740735646921e-14,1.0
441,2,-0.1,0.0009,4.512375884230033,442.2367064214394,1.1961298869489495e-14,1.0,5.253562648713891,451.4069586915251,4.340740735646921e-14,1.0
442,2,-0.1,0.00105,4.512375884230033,442.2367064214394,1.1961298869489495e-14,1.0,5.253562648713891,451.4069586915251,4.340740735646921e-14,1.0
443,2,-0.1,0.0012,4.512375884224859,442.2367064214699,1.196550600510085e-14,1.0,5.253562648713891,451.4069586915251,4.340740735646921e-14,1.0
444,2,-0.1,0.0013499999999999999,4.512375884224859,442.2367064214699,1.196550600510085e-14,1.0,5.253562648713891,451.4069586915251,4.340740735646921e-14,1.0
445,2,-0.1,0.0014999999999999998,4.512375884242985,442.2367064213875,1.1949477052167512e-14,1.0,5.253562648640496,451.4069586916208,4.3617793867801655e-14,1.0
446,2,-0.1,0.0016499999999999998,4.512375884224859,442.2367064214699,1.196550600510085e-14,1.0,5.253562648713891,451.4069586915251,4.340740735646921e-14,1.0
447,2,-0.1,0.0018,4.512375884230033,442.2367064214394,1.1961298869489495e-14,1.0,5.253562648713891,451.4069586915251,4.340740735646921e-14,1.0
448,2,-0.1,0.00195,4.512375884230033,442.2367064214394,1.1961298869489495e-14,1.0,5.253562648713891,451.4069586915251,4.340740735646921e-14,1.0
449,2,-0.1,0.0021,4.512375884230033,442.2367064214394,1.1961298869489495e-14,1.0,5.253562648713891,451.4069586915251,4.340740735646921e-14,1.0
450,3,-10.0,0.0,5.218768358913914,441.7983686227268,1.4933452221721288e-14,1.0,6.075984513821218,450.89662157418667,4.1985916082250933e-13,1.0
451,3,-10.0,0.00015,5.218768358805676,441.7983686228389,1.5079793543393522e-14,1.0,6.0759845103307235,450.8966215869834,4.376499377492704e-13,1.0
452,3,-10.0,0.0003,5.218768358805676,441.7983686228389,1.5079793543393522e-14,1.0,6.0759845103307235,450.8966215869834,4.376499377492704e-13,1.0
453,3,-10.0,0.00045,5.218768358794901,441.7983686228721,1.5091001869205497e-14,1.0,6.075984511191835,450.8966215838241,4.3322878890484376e-13,1.0
454,3,-10.0,0.0006,5.218768358805676,441.7983686228389,1.5079793543393522e-14,1.0,6.0759845103307235,450.8966215869834,4.376499377492704e-13,1.0
455,3,-10.0,0.0007499999999999999,5.218768358805676,441.7983686228389,1.5079793543393522e-14,1.0,6.0759845103307235,450.8966215869834,4.376499377492704e-13,1.0
456,3,-10.0,0.0009,5.218768358805676,441.7983686228389,1.5079793543393522e-14,1.0,6.0759845103307235,450.8966215869834,4.376499377492704e-13,1.0
457,3,-10.0,0.00105,5.218768358798745,441.7983686228837,1.508337840156045e-14,1.0,6.075984510553231,450.8966215861125,4.3655832278174086e-13,1.0
458,3,-10.0,0.0012,5.218768358805676,441.7983686228389,1.5079793543393522e-14,1.0,6.0759845103307235,450.8966215869834,4.376499377492704e-13,1.0
459,3,-10.0,0.0013499999999999999,5.218768358805676,441.7983686228389,1.5079793543393522e-14,1.0,6.0759845103307235,450.8966215869834,4.376499377492704e-13,1.0
460,3,-10.0,0.0014999999999999998,5.218768358805676,441.7983686228389,1.5079793543393522e-14,1.0,6.0759845103307235,450.8966215869834,4.376499377492704e-13,1.0
461,3,-10.0,0.0016499999999999998,5.218768358805676,441.7983686228389,1.5079793543393522e-14,1.0,6.0759845103307235,450.8966215869834,4.376499377492704e-13,1.0
462,3,-10.0,0.0018,5.218768358798745,441.7983686228837,1.508337840156045e-14,1.0,6.075984510553231,450.8966215861125,4.3655832278174086e-13,1.0
463,3,-10.0,0.00195,5.218768358805676,441.7983686228389,1.5079793543393522e-14,1.0,6.0759845103307235,450.8966215869834,4.376499377492704e-13,1.0
464,3,-10.0,0.0021,5.218768358798745,441.7983686228837,1.508337840156045e-14,1.0,6.075984510553231,450.8966215861125,4.3655832278174086e-13,1.0
465,3,-9.292857142857143,0.0,5.218768358844947,441.7983686227875,1.502823325747786e-14,1.0,6.0759845180833265,450.8966215586924,3.9851497637137794e-13,1.0
466,3,-9.292857142857143,0.00015,5.218768358805676,441.7983686228389,1.5079793543393522e-14,1.0,6.0759845103307235,450.8966215869834,4.376499377492704e-13,1.0
467,3,-9.292857142857143,0.0003,5.218768358805676,441.7983686228389,1.5079793543393522e-14,1.0,6.0759845103307235,450.8966215869834,4.376499377492704e-13,1.0
468,3,-9.292857142857143,0.00045,5.218768358805676,441.7983686228389,1.5079793543393522e-14,1.0,6.0759845103307235,450.8966215869834,4.376499377492704e-13,1.0
469,3,-9.292857142857143,0.0006,5.218768358805676,441.7983686228389,1.5079793543393522e-14,1.0,6.0759845103307235,450.8966215869834,4.376499377492704e-13,1.0
470,3,-9.292857142857143,0.0007499999999999999,5.218768358805676,441.7983686228389,1.5079793543393522e-14,1.0,6.0759845103307235,450.8966215869834,4.376499377492704e-13,1.0
471,3,-9.292857142857143,0.0009,5.218768358805676,441.7983686228389,1.5079793543393522e-14,1.0,6.0759845103307235,450.8966215869834,4.376499377492704e-13,1.0
472,3,-9.292857142857143,0.00105,5.218768358805676,441.7983686228389,1.5079793543393522e-14,1.0,6.0759845103307235,450.8966215869834,4.376499377492704e-13,1.0
473,3,-9.292857142857143,0.0012,5.218768358798745,441.7983686228837,1.508337840156045e-14,1.0,6.075984510553231,450.8966215861125,4.3655832278174086e-13,1.0
474,3,-9.292857142857143,0.0013499999999999999,5.218768358805676,441.7983686228389,1.5079793543393522e-14,1.0,6.0759845103307235,450.8966215869834,4.376499377492704e-13,1.0
475,3,-9.292857142857143,0.0014999999999999998,5.218768358805676,441.7983686228389,1.5079793543393522e-14,1.0,6.0759845103307235,450.8966215869834,4.376499377492704e-13,1.0
476,3,-9.292857142857143,0.0016499999999999998,5.218768358805676,441.7983686228389,1.5079793543393522e-14,1.0,6.0759845103307235,450.8966215869834,4.376499377492704e-13,1.0
477,3,-9.292857142857143,0.0018,5.218768358794901,441.7983686228721,1.5091001869205497e-14,1.0,6.075984511191835,450.8966215838241,4.3322878890484376e-13,1.0
478,3,-9.292857142857143,0.00195,5.218768358805676,441.7983686228389,1.5079793543393522e-14,1.0,6.0759845103307235,450.8966215869834,4.376499377492704e-13,1.0
479,3,-9.292857142857143,0.0021,5.218768358798745,441.7983686228837,1.508337840156045e-14,1.0,6.075984510553231,450.8966215861125,4.3655832278174086e-13,1.0
480,3,-8.585714285714285,0.0,5.218768358798745,441.7983686228837,1.508337840156045e-14,1.0,6.075984510553231,450.8966215861125,4.3655832278174086e-13,1.0
481,3,-8.585714285714285,0.00015,5.218768358805676,441.7983686228389,1.5079793543393522e-14,1.0,6.0759845103307235,450.8966215869834,4.376499377492704e-13,1.0
482,3,-8.585714285714285,0.0003,5.218768358798745,441.7983686228837,1.508337840156045e-14,1.0,6.075984510553231,450.8966215861125,4.3655832278174086e-13,1.0
483,3,-8.585714285714285,0.00045,5.218768358805676,441.7983686228389,1.5079793543393522e-14,1.0,6.0759845103307235,450.8966215869834,4.376499377492704e-13,1.0
484,3,-8.585714285714285,0.0006,5.218768358805676,441.7983686228389,1.5079793543393522e-14,1.0,6.0759845103307235,450.8966215869834,4.376499377492704e-13,1.0
485,3,-8.585714285714285,0.0007499999999999999,5.218768358798745,441.7983686228837,1.508337840156045e-14,1.0,6.075984510553231,450.8966215861125,4.3655832278174086e-13,1.0
486,3,-8.585714285714285,0.0009,5.218768358805676,441.7983686228389,1.5079793543393522e-14,1.0,6.0759845103307235,450.8966215869834,4.376499377492704e-13,1.0
487,3,-8.585714285714285,0.00105,5.218768358805676,441.7983686228389,1.5079793543393522e-14,1.0,6.0759845103307235,450.8966215869834,4.376499377492704e-13,1.0
488,3,-8.585714285714285,0.0012,5.218768358805676,441.7983686228389,1.5079793543393522e-14,1.0,6.0759845103307235,450.8966215869834,4.376499377492704e-13,1.0
489,3,-8.585714285714285,0.0013499999999999999,5.218768358805676,441.7983686228389,1.5079793543393522e-14,1.0,6.0759845103307235,450.8966215869834,4.376499377492704e-13,1.0
490,3,-8.585714285714285,0.0014999999999999998,5.218768358805676,441.7983686228389,1.5079793543393522e-14,1.0,6.0759845103307235,450.8966215869834,4.376499377492704e-13,1.0
491,3,-8.585714285714285,0.0016499999999999998,5.218768358805676,441.7983686228389,1.5079793543393522e-14,1.0,6.0759845103307235,450.8966215869834,4.376499377492704e-13,1.0
492,3,-8.585714285714285,0.0018,5.218768358805676,441.7983686228389,1.5079793543393522e-14,1.0,6.0759845103307235,450.8966215869834,4.376499377492704e-13,1.0
493,3,-8.585714285714285,0.00195,5.218768358805676,441.7983686228389,1.5079793543393522e-14,1.0,6.0759845103307235,450.8966215869834,4.376499377492704e-13,1.0
494,3,-8.585714285714285,0.0021,5.218768358805676,441.7983686228389,1.5079793543393522e-14,1.0,6.0759845103307235,450.8966215869834,4.376499377492704e-13,1.0
495,3,-7.878571428571428,0.0,5.218768358805676,441.7983686228389,1.5079793543393522e-14,1.0,6.0759845103307235,450.8966215869834,4.376499377492704e-13,1.0
496,3,-7.878571428571428,0.00015,5.218768358805676,441.7983686228389,1.5079793543393522e-14,1.0,6.0759845103307235,450.8966215869834,4.376499377492704e-13,1.0
497,3,-7.878571428571428,0.0003,5.218768358805676,441.7983686228389,1.5079793543393522e-14,1.0,6.0759845103307235,450.8966215869834,4.376499377492704e-13,1.0
498,3,-7.878571428571428,0.00045,5.218768358805676,441.7983686228389,1.5079793543393522e-14,1.0,6.0759845103307235,450.8966215869834,4.376499377492704e-13,1.0
499,3,-7.878571428571428,0.0006,5.218768358805676,441.7983686228389,1.5079793543393522e-14,1.0,6.0759845103307235,450.8966215869834,4.376499377492704e-13,1.0
500,3,-7.878571428571428,0.0007499999999999999,5.218768358805676,441.7983686228389,1.5079793543393522e-14,1.0,6.0759845103307235,450.8966215869834,4.376499377492704e-13,1.0
501,3,-7.878571428571428,0.0009,5.218768358805676,441.7983686228389,1.5079793543393522e-14,1.0,6.0759845103307235,450.8966215869834,4.376499377492704e-13,1.0
502,3,-7.878571428571428,0.00105,5.218768358805676,441.7983686228389,1.5079793543393522e-14,1.0,6.0759845103307235,450.8966215869834,4.376499377492704e-13,1.0
503,3,-7.878571428571428,0.0012,5.218768358805676,441.7983686228389,1.5079793543393522e-14,1.0,6.0759845103307235,450.8966215869834,4.376499377492704e-13,1.0
504,3,-7.878571428571428,0.0013499999999999999,5.218768358805676,441.7983686228389,1.5079793543393522e-14,1.0,6.0759845103307235,450.8966215869834,4.376499377492704e-13,1.0
505,3,-7.878571428571428,0.0014999999999999998,5.218768358805676,441.7983686228389,1.5079793543393522e-14,1.0,6.0759845103307235,450.8966215869834,4.376499377492704e-13,1.0
506,3,-7.878571428571428,0.0016499999999999998,5.218768358805676,441.7983686228389,1.5079793543393522e-14,1.0,6.0759845103307235,450.8966215869834,4.376499377492704e-13,1.0
507,3,-7.878571428571428,0.0018,5.218768358805676,441.7983686228389,1.5079793543393522e-14,1.0,6.0759845103307235,450.8966215869834,4.376499377492704e-13,1.0
508,3,-7.878571428571428,0.00195,5.218768358805676,441.7983686228389,1.5079793543393522e-14,1.0,6.0759845103307235,450.8966215869834,4.376499377492704e-13,1.0
509,3,-7.878571428571428,0.0021,5.218768358805676,441.7983686228389,1.5079793543393522e-14,1.0,6.0759845103307235,450.8966215869834,4.376499377492704e-13,1.0
510,3,-7.171428571428571,0.0,5.218768358805676,441.7983686228389,1.5079793543393522e-14,1.0,6.0759845103307235,450.8966215869834,4.376499377492704e-13,1.0
511,3,-7.171428571428571,0.00015,5.218768358805676,441.7983686228389,1.5079793543393522e-14,1.0,6.0759845103307235,450.8966215869834,4.376499377492704e-13,1.0
512,3,-7.171428571428571,0.0003,5.218768358805676,441.7983686228389,1.5079793543393522e-14,1.0,6.0759845103307235,450.8966215869834,4.376499377492704e-13,1.0
513,3,-7.171428571428571,0.00045,5.218768358805676,441.7983686228389,1.5079793543393522e-14,1.0,6.0759845103307235,450.8966215869834,4.376499377492704e-13,1.0
514,3,-7.171428571428571,0.0006,5.218768358805676,441.7983686228389,1.5079793543393522e-14,1.0,6.0759845103307235,450.8966215869834,4.376499377492704e-13,1.0
515,3,-7.171428571428571,0.0007499999999999999,5.218768358805676,441.7983686228389,1.5079793543393522e-14,1.0,6.0759845103307235,450.8966215869834,4.376499377492704e-13,1.0
516,3,-7.171428571428571,0.0009,5.218768358805676,441.7983686228389,1.5079793543393522e-14,1.0,6.0759845103307235,450.8966215869834,4.376499377492704e-13,1.0
517,3,-7.171428571428571,0.00105,5.218768358805676,441.7983686228389,1.5079793543393522e-14,1.0,6.0759845103307235,450.8966215869834,4.376499377492704e-13,1.0
518,3,-7.171428571428571,0.0012,5.218768358805676,441.7983686228389,1.5079793543393522e-14,1.0,6.0759845103307235,450.8966215869834,4.376499377492704e-13,1.0
519,3,-7.171428571428571,0.0013499999999999999,5.218768358805676,441.7983686228389,1.5079793543393522e-14,1.0,6.0759845103307235,450.8966215869834,4.376499377492704e-13,1.0
520,3,-7.171428571428571,0.0014999999999999998,5.218768358805676,441.7983686228389,1.5079793543393522e-14,1.0,6.0759845103307235,450.8966215869834,4.376499377492704e-13,1.0
521,3,-7.171428571428571,0.0016499999999999998,5.218768358805676,441.7983686228389,1.5079793543393522e-14,1.0,6.0759845103307235,450.8966215869834,4.376499377492704e-13,1.0
522,3,-7.171428571428571,0.0018,5.218768358805676,441.7983686228389,1.5079793543393522e-14,1.0,6.0759845103307235,450.8966215869834,4.376499377492704e-13,1.0
523,3,-7.171428571428571,0.00195,5.218768358805676,441.7983686228389,1.5079793543393522e-14,1.0,6.0759845103307235,450.8966215869834,4.376499377492704e-13,1.0
524,3,-7.171428571428571,0.0021,5.218768358794901,441.7983686228721,1.5091001869205497e-14,1.0,6.075984511191835,450.8966215838241,4.3322878890484376e-13,1.0
525,3,-6.4642857142857135,0.0,5.218768358805676,441.7983686228389,1.5079793543393522e-14,1.0,6.0759845103307235,450.8966215869834,4.376499377492704e-13,1.0
526,3,-6.4642857142857135,0.00015,5.218768358805676,441.7983686228389,1.5079793543393522e-14,1.0,6.0759845103307235,450.8966215869834,4.376499377492704e-13,1.0
527,3,-6.4642857142857135,0.0003,5.218768358805676,441.7983686228389,1.5079793543393522e-14,1.0,6.0759845103307235,450.8966215869834,4.376499377492704e-13,1.0
528,3,-6.4642857142857135,0.00045,5.218768358805676,441.7983686228389,1.5079793543393522e-14,1.0,6.0759845103307235,450.8966215869834,4.376499377492704e-13,1.0
529,3,-6.4642857142857135,0.0006,5.218768358805676,441.7983686228389,1.5079793543393522e-14,1.0,6.0759845103307235,450.8966215869834,4.376499377492704e-13,1.0
530,3,-6.4642857142857135,0.0007499999999999999,5.218768358805676,441.7983686228389,1.5079793543393522e-14,1.0,6.0759845103307235,450.8966215869834,4.376499377492704e-13,1.0
531,3,-6.4642857142857135,0.0009,5.218768358798745,441.7983686228837,1.508337840156045e-14,1.0,6.075984510553231,450.8966215861125,4.3655832278174086e-13,1.0
532,3,-6.4642857142857135,0.00105,5.218768358805676,441.7983686228389,1.5079793543393522e-14,1.0,6.0759845103307235,450.8966215869834,4.376499377492704e-13,1.0
533,3,-6.4642857142857135,0.0012,5.218768358805676,441.7983686228389,1.5079793543393522e-14,1.0,6.0759845103307235,450.8966215869834,4.376499377492704e-13,1.0
534,3,-6.4642857142857135,0.0013499999999999999,5.218768358805676,441.7983686228389,1.5079793543393522e-14,1.0,6.0759845103307235,450.8966215869834,4.376499377492704e-13,1.0
535,3,-6.4642857142857135,0.0014999999999999998,5.218768358805676,441.7983686228389,1.5079793543393522e-14,1.0,6.0759845103307235,450.8966215869834,4.376499377492704e-13,1.0
536,3,-6.4642857142857135,0.0016499999999999998,5.218768358805676,441.7983686228389,1.5079793543393522e-14,1.0,6.0759845103307235,450.8966215869834,4.376499377492704e-13,1.0
537,3,-6.4642857142857135,0.0018,5.218768358805676,441.7983686228389,1.5079793543393522e-14,1.0,6.0759845103307235,450.8966215869834,4.376499377492704e-13,1.0
538,3,-6.4642857142857135,0.00195,5.218768358805676,441.7983686228389,1.5079793543393522e-14,1.0,6.0759845103307235,450.8966215869834,4.376499377492704e-13,1.0
539,3,-6.4642857142857135,0.0021,5.218768358798745,441.7983686228837,1.508337840156045e-14,1.0,6.075984510553231,450.8966215861125,4.3655832278174086e-13,1.0
540,3,-5.757142857142857,0.0,5.218768358805676,441.7983686228389,1.5079793543393522e-14,1.0,6.0759845103307235,450.8966215869834,4.376499377492704e-13,1.0
541,3,-5.757142857142857,0.00015,5.218768358805676,441.7983686228389,1.5079793543393522e-14,1.0,6.0759845103307235,450.8966215869834,4.376499377492704e-13,1.0
542,3,-5.757142857142857,0.0003,5.218768358805676,441.7983686228389,1.5079793543393522e-14,1.0,6.0759845103307235,450.8966215869834,4.376499377492704e-13,1.0
543,3,-5.757142857142857,0.00045,5.218768358805676,441.7983686228389,1.5079793543393522e-14,1.0,6.0759845103307235,450.8966215869834,4.376499377492704e-13,1.0
544,3,-5.757142857142857,0.0006,5.218768358805676,441.7983686228389,1.5079793543393522e-14,1.0,6.0759845103307235,450.8966215869834,4.376499377492704e-13,1.0
545,3,-5.757142857142857,0.0007499999999999999,5.218768358805676,441.7983686228389,1.5079793543393522e-14,1.0,6.0759845103307235,450.8966215869834,4.376499377492704e-13,1.0
546,3,-5.757142857142857,0.0009,5.218768358805676,441.7983686228389,1.5079793543393522e-14,1.0,6.0759845103307235,450.8966215869834,4.376499377492704e-13,1.0
547,3,-5.757142857142857,0.00105,5.218768358798745,441.7983686228837,1.508337840156045e-14,1.0,6.075984510553231,450.8966215861125,4.3655832278174086e-13,1.0
548,3,-5.757142857142857,0.0012,5.218768358805676,441.7983686228389,1.5079793543393522e-14,1.0,6.0759845103307235,450.8966215869834,4.376499377492704e-13,1.0
549,3,-5.757142857142857,0.0013499999999999999,5.218768358805676,441.7983686228389,1.5079793543393522e-14,1.0,6.0759845103307235,450.8966215869834,4.376499377492704e-13,1.0
550,3,-5.757142857142857,0.0014999999999999998,5.218768358805676,441.7983686228389,1.5079793543393522e-14,1.0,6.0759845103307235,450.8966215869834,4.376499377492704e-13,1.0
551,3,-5.757142857142857,0.0016499999999999998,5.218768358805676,441.7983686228389,1.5079793543393522e-14,1.0,6.0759845103307235,450.8966215869834,4.376499377492704e-13,1.0
552,3,-5.757142857142857,0.0018,5.218768358798745,441.7983686228837,1.508337840156045e-14,1.0,6.075984510553231,450.8966215861125,4.3655832278174086e-13,1.0
553,3,-5.757142857142857,0.00195,5.218768358805676,441.7983686228389,1.5079793543393522e-14,1.0,6.0759845103307235,450.8966215869834,4.376499377492704e-13,1.0
554,3,-5.757142857142857,0.0021,5.218768358805676,441.7983686228389,1.5079793543393522e-14,1.0,6.0759845103307235,450.8966215869834,4.376499377492704e-13,1.0
555,3,-5.05,0.0,5.218768358805676,441.7983686228389,1.5079793543393522e-14,1.0,6.0759845103307235,450.8966215869834,4.376499377492704e-13,1.0
556,3,-5.05,0.00015,5.218768358805676,441.7983686228389,1.5079793543393522e-14,1.0,6.0759845103307235,450.8966215869834,4.376499377492704e-13,1.0
557,3,-5.05,0.0003,5.218768358805676,441.7983686228389,1.5079793543393522e-14,1.0,6.0759845103307235,450.8966215869834,4.376499377492704e-13,1.0
558,3,-5.05,0.00045,5.218768358805676,441.7983686228389,1.5079793543393522e-14,1.0,6.0759845103307235,450.8966215869834,4.376499377492704e-13,1.0
559,3,-5.05,0.0006,5.218768358805676,441.7983686228389,1.5079793543393522e-14,1.0,6.0759845103307235,450.8966215869834,4.376499377492704e-13,1.0
560,3,-5.05,0.0007499999999999999,5.218768358805676,441.7983686228389,1.5079793543393522e-14,1.0,6.0759845103307235,450.8966215869834,4.376499377492704e-13,1.0
561,3,-5.05,0.0009,5.218768358805676,441.7983686228389,1.5079793543393522e-14,1.0,6.0759845103307235,450.8966215869834,4.376499377492704e-13,1.0
562,3,-5.05,0.00105,5.218768358805676,441.7983686228389,1.5079793543393522e-14,1.0,6.0759845103307235,450.8966215869834,4.376499377492704e-13,1.0
563,3,-5.05,0.0012,5.218768358805676,441.7983686228389,1.5079793543393522e-14,1.0,6.0759845103307235,450.8966215869834,4.376499377492704e-13,1.0
564,3,-5.05,0.0013499999999999999,5.218768358805676,441.7983686228389,1.5079793543393522e-14,1.0,6.0759845103307235,450.8966215869834,4.376499377492704e-13,1.0
565,3,-5.05,0.0014999999999999998,5.218768358805676,441.7983686228389,1.5079793543393522e-14,1.0,6.0759845103307235,450.8966215869834,4.376499377492704e-13,1.0
566,3,-5.05,0.0016499999999999998,5.218768358805676,441.7983686228389,1.5079793543393522e-14,1.0,6.0759845103307235,450.8966215869834,4.376499377492704e-13,1.0
567,3,-5.05,0.0018,5.218768358805676,441.7983686228389,1.5079793543393522e-14,1.0,6.0759845103307235,450.8966215869834,4.376499377492704e-13,1.0
568,3,-5.05,0.00195,5.218768358805676,441.7983686228389,1.5079793543393522e-14,1.0,6.0759845103307235,450.8966215869834,4.376499377492704e-13,1.0
569,3,-5.05,0.0021,5.218768358805676,441.7983686228389,1.5079793543393522e-14,1.0,6.0759845103307235,450.8966215869834,4.376499377492704e-13,1.0
570,3,-4.3428571428571425,0.0,5.218768358805676,441.7983686228389,1.5079793543393522e-14,1.0,6.0759845103307235,450.8966215869834,4.376499377492704e-13,1.0
571,3,-4.3428571428571425,0.00015,5.218768358805676,441.7983686228389,1.5079793543393522e-14,1.0,6.0759845103307235,450.8966215869834,4.376499377492704e-13,1.0
572,3,-4.3428571428571425,0.0003,5.218768358805676,441.7983686228389,1.5079793543393522e-14,1.0,6.0759845103307235,450.8966215869834,4.376499377492704e-13,1.0
573,3,-4.3428571428571425,0.00045,5.218768358805676,441.7983686228389,1.5079793543393522e-14,1.0,6.0759845103307235,450.8966215869834,4.376499377492704e-13,1.0
574,3,-4.3428571428571425,0.0006,5.218768358805676,441.7983686228389,1.5079793543393522e-14,1.0,6.0759845103307235,450.8966215869834,4.376499377492704e-13,1.0
575,3,-4.3428571428571425,0.0007499999999999999,5.218768358805676,441.7983686228389,1.5079793543393522e-14,1.0,6.0759845103307235,450.8966215869834,4.376499377492704e-13,1.0
576,3,-4.3428571428571425,0.0009,5.218768358805676,441.7983686228389,1.5079793543393522e-14,1.0,6.0759845103307235,450.8966215869834,4.376499377492704e-13,1.0
577,3,-4.3428571428571425,0.00105,5.218768358805676,441.7983686228389,1.5079793543393522e-14,1.0,6.0759845103307235,450.8966215869834,4.376499377492704e-13,1.0
578,3,-4.3428571428571425,0.0012,5.218768358805676,441.7983686228389,1.5079793543393522e-14,1.0,6.0759845103307235,450.8966215869834,4.376499377492704e-13,1.0
579,3,-4.3428571428571425,0.0013499999999999999,5.218768358798745,441.7983686228837,1.508337840156045e-14,1.0,6.075984510553231,450.8966215861125,4.3655832278174086e-13,1.0
580,3,-4.3428571428571425,0.0014999999999999998,5.218768358805676,441.7983686228389,1.5079793543393522e-14,1.0,6.0759845103307235,450.8966215869834,4.376499377492704e-13,1.0
581,3,-4.3428571428571425,0.0016499999999999998,5.218768358805676,441.7983686228389,1.5079793543393522e-14,1.0,6.0759845103307235,450.8966215869834,4.376499377492704e-13,1.0
582,3,-4.3428571428571425,0.0018,5.218768358805676,441.7983686228389,1.5079793543393522e-14,1.0,6.0759845103307235,450.8966215869834,4.376499377492704e-13,1.0
583,3,-4.3428571428571425,0.00195,5.218768358805676,441.7983686228389,1.5079793543393522e-14,1.0,6.0759845103307235,450.8966215869834,4.376499377492704e-13,1.0
584,3,-4.3428571428571425,0.0021,5.218768358805676,441.7983686228389,1.5079793543393522e-14,1.0,6.0759845103307235,450.8966215869834,4.376499377492704e-13,1.0
585,3,-3.6357142857142852,0.0,5.218768358805676,441.7983686228389,1.5079793543393522e-14,1.0,6.0759845103307235,450.8966215869834,4.376499377492704e-13,1.0
586,3,-3.6357142857142852,0.00015,5.218768358805676,441.7983686228389,1.5079793543393522e-14,1.0,6.0759845103307235,450.8966215869834,4.376499377492704e-13,1.0
