,ID,condition,trial,delay
0,007,external,1,0.0
1,007,external,2,0.0
2,007,external,3,0.0
3,007,external,4,0.0
4,007,external,5,0.0
5,007,external,6,0.0
6,007,external,7,0.0
7,007,external,8,0.0
8,007,external,9,0.0
9,007,external,10,0.0
10,007,external,11,0.0
11,007,external,12,0.0
12,007,external,13,0.0
13,007,external,14,0.0
14,007,external,15,0.0
15,007,external,16,0.0
16,007,external,17,0.0
17,007,external,18,0.0
18,007,external,19,0.0
19,007,external,20,0.0
20,007,external,21,0.0
21,007,external,22,0.0
22,007,external,23,0.0
23,007,external,24,0.0
24,007,external,25,0.0
25,007,external,26,0.0
26,007,external,27,0.0
27,007,external,28,0.0
28,007,external,29,0.0
29,007,external,30,0.0
30,007,external,31,0.0
31,007,external,32,0.0
32,007,external,33,0.0
33,007,external,34,0.0
34,007,external,35,0.0
35,007,external,36,0.0
36,007,external,37,0.0
37,007,external,38,0.0
38,007,external,39,0.0
39,007,external,40,0.0
40,007,external,41,0.0
41,007,external,42,0.0
42,007,external,43,0.0
43,007,external,44,0.0
44,007,external,45,0.0
45,007,external,46,0.0
46,007,external,47,0.0
47,007,external,48,0.0
48,007,external,49,0.0
49,007,external,50,0.0
50,007,external,51,0.0
51,007,external,52,0.0
52,007,external,53,0.0
53,007,external,54,0.0
54,007,external,55,0.0
55,007,external,56,0.0
56,007,external,57,0.0
57,007,external,58,0.0
58,007,external,59,0.0
59,007,external,60,0.0
60,007,external,61,0.0
61,007,external,62,0.0
62,007,external,63,0.0
63,007,external,64,0.0
64,007,external,65,0.0
65,007,external,66,0.0
66,007,external,67,0.0
67,007,external,68,0.0
68,007,external,69,0.0
69,007,external,70,0.0
70,007,external,71,0.0
71,007,external,72,0.0
72,007,external,73,0.0
73,007,external,74,0.0
74,007,external,75,0.0
75,007,external,76,0.0
76,007,external,77,0.0
77,007,external,78,0.0
78,007,external,79,0.0
79,007,external,80,0.0
80,007,external,81,0.0
81,007,external,82,0.0
82,007,external,83,0.0
83,007,external,84,0.0
84,007,external,85,0.0
85,007,external,86,0.0
86,007,external,87,0.0
87,007,external,88,0.0
88,007,external,89,0.0
89,007,external,90,0.0
90,007,external,91,0.0
91,007,external,92,0.0
92,007,external,93,0.0
93,007,external,94,0.0
94,007,external,95,0.0
95,007,external,96,0.0
96,007,external,97,0.0
97,007,external,98,0.0
98,007,external,99,0.0
99,007,external,100,0.0
100,007,external,101,0.0
101,007,external,102,0.0
102,007,external,103,0.0
103,007,external,104,0.0
104,007,external,105,0.0
105,007,external,106,0.0
106,007,external,107,0.0
107,007,external,108,0.0
108,007,external,109,0.0
109,007,external,110,0.0
110,007,external,111,0.0
111,007,external,112,0.0
112,007,external,113,0.0
113,007,external,114,0.0
114,007,external,115,0.0
115,007,external,116,0.0
116,007,external,117,0.0
117,007,external,118,0.0
118,007,external,119,0.0
119,007,external,120,0.0
120,007,external,121,0.0
121,007,external,122,0.0
122,007,external,123,0.0
123,007,external,124,0.0
124,007,external,125,0.0
125,007,external,126,0.0
126,007,external,127,0.0
127,007,external,128,0.0
128,007,external,129,0.0
129,007,external,130,0.0
130,007,external,131,0.0
131,007,external,132,0.0
132,007,external,133,0.0
133,007,external,134,0.0
134,007,external,135,0.0
135,007,external,136,0.0
136,007,external,137,0.0
137,007,external,138,0.0
138,007,external,139,0.0
139,007,external,140,0.0
140,007,external,141,0.0
141,007,external,142,0.0
142,007,external,143,0.0
143,007,external,144,0.0
144,007,external,145,0.0
145,007,external,146,0.0
146,007,external,147,0.0
147,007,external,148,0.0
148,007,external,149,0.0
149,007,external,150,0.0
150,007,external,151,0.0
151,007,external,152,0.0
152,007,external,153,0.0
153,007,external,154,0.0
154,007,external,155,0.0
155,007,external,156,0.0
156,007,external,157,0.0
157,007,external,158,0.0
158,007,external,159,0.0
159,007,external,160,0.0
160,007,action,161,0.0319999999992433
161,007,action,162,0.027900000006411574
162,007,action,163,0.026199999987511546
163,007,action,164,0.021800000011353404
164,007,action,165,0.029900000005000038
165,007,action,166,0.032400000005509355
166,007,action,167,0.025599999993573874
167,007,action,168,0.02199999999902502
168,007,action,169,0.02900000000045111
169,007,action,170,0.030099999994490645
170,007,action,171,0.0243999999765947
171,007,action,172,0.023299999982555164
172,007,action,173,0.01680000001215376
173,007,action,174,0.023100000023987377
174,007,action,175,0.030300000013085082
175,007,action,176,0.028700000017124694
176,007,action,177,0.02519999998912681
177,007,action,178,0.02740000000630971
178,007,action,179,0.02120000001923472
179,007,action,180,0.01680000001215376
180,007,action,181,0.030099999994490645
181,007,action,182,0.030199999986507464
182,007,action,183,0.02970000001732842
183,007,action,184,0.016499999999723514
184,007,action,185,0.022300000011455268
185,007,action,186,0.0304000000051019
186,007,action,187,0.020200000019030995
187,007,action,188,0.027099999995698454
188,007,action,189,0.024099999993268284
189,007,action,190,0.03180000001157168
190,007,action,191,0.01680000001215376
191,007,action,192,0.024500000001353328
192,007,action,193,0.02980000001298322
193,007,action,194,0.027900000004592584
194,007,action,195,0.02209999999286083
195,007,action,196,0.02959999999438878
196,007,action,197,0.02209999999286083
197,007,action,198,0.020900000004985486
198,007,action,199,0.025300000012066448
199,007,action,200,0.030300000013085082
200,007,action,201,0.025700000018332503
201,007,action,202,0.024900000005800393
202,007,action,203,0.03180000001157168
203,007,action,204,0.02279999998063431
204,007,action,205,0.03130000001146982
205,007,action,206,0.028500000000349246
206,007,action,207,0.029400000006717164
207,007,action,208,0.023999999999432475
208,007,action,209,0.01670000001649896
209,007,action,210,0.02279999998063431
210,007,action,211,0.031500000000960426
211,007,action,212,0.021700000017517596
212,007,action,213,0.029400000006717164
213,007,action,214,0.020099999992453377
214,007,action,215,0.022699999988617492
215,007,action,216,0.032300000011673546
216,007,action,217,0.030900000005203765
217,007,action,218,0.02209999999286083
218,007,action,219,0.029900000005000038
219,007,action,220,0.029899999975896208
220,007,action,221,0.023800000011760858
221,007,action,222,0.022500000000945874
222,007,action,223,0.027800000010756776
223,007,action,224,0.032399999976405525
224,007,action,225,0.02440000000569853
225,007,action,226,0.025599999993573874
226,007,action,227,0.02130000001307053
227,007,action,228,0.022699999988617492
228,007,action,229,0.0211999999883119
229,007,action,230,0.02060000002347806
230,007,action,231,0.021000000000640284
231,007,action,232,0.015400000005683978
232,007,action,233,0.022500000000945874
233,007,action,234,0.030900000007022754
234,007,action,235,0.021600000023681787
235,007,action,236,0.02820000001702283
236,007,action,237,0.03220000001783774
237,007,action,238,0.02200000000084401
238,007,action,239,0.022400000005291076
239,007,action,240,0.029500000000552973
240,007,action,241,0.02209999999467982
241,007,action,242,0.030199999988326454
242,007,action,243,0.022600000023885514
243,007,action,244,0.021800000013172394
244,007,action,245,0.02590000000600412
245,007,action,246,0.030099999994490645
246,007,action,247,0.03119999998853018
247,007,action,248,0.03130000001146982
248,007,action,249,0.031699999986813054
249,007,action,250,0.031699999988632044
250,007,action,251,0.02140000000508735
251,007,action,252,0.028700000018943683
252,007,action,253,0.022499999999126885
253,007,action,254,0.03140000000712462
254,007,action,255,0.026099999993675738
255,007,action,256,0.028000000000247383
256,007,action,257,0.026499999999941792
257,007,action,258,0.022599999994781683
258,007,action,259,0.02520000001823064
259,007,action,260,0.02959999999438878
260,007,action,261,0.02820000001702283
261,007,action,262,0.022700000017721322
262,007,action,263,0.026499999999941792
263,007,action,264,0.031699999986813054
264,007,action,265,0.015499999999519787
265,007,action,266,0.022300000011455268
266,007,action,267,0.024100000024191104
267,007,action,268,0.02059999999255524
268,007,action,269,0.020800000011149677
269,007,action,270,0.024700000018128776
270,007,action,271,0.02199999999902502
271,007,action,272,0.02969999998822459
272,007,action,273,0.029399999975794344
273,007,action,274,0.0304000000051019
274,007,action,275,0.03109999999469437
275,007,action,276,0.03129999998236599
276,007,action,277,0.03059999999277352
277,007,action,278,0.024599999993370147
278,007,action,279,0.030799999982264126
279,007,action,280,0.02500000000145519
280,007,action,281,0.02440000000569853
281,007,action,282,0.0297999999820604
282,007,action,283,0.029900000005000038
283,007,action,284,0.024999999999636202
284,007,action,285,0.031099999992875382
285,007,action,286,0.024599999993370147
286,007,action,287,0.028800000012779492
287,007,action,288,0.02289999997628911
288,007,action,289,0.030299999982162262
289,007,action,290,0.0327000000179396
290,007,action,291,0.030699999988428317
291,007,action,292,0.0319999999992433
292,007,action,293,0.030199999986507464
293,007,action,294,0.027599999993981328
294,007,action,295,0.03210000002400193
295,007,action,296,0.021800000011353404
296,007,action,297,0.032499999999345164
297,007,action,298,0.030300000011266093
298,007,action,299,0.025400000005902257
299,007,action,300,0.02430000001186272
300,007,action,301,0.0297999999820604
301,007,action,302,0.030099999994490645
302,007,action,303,0.032300000011673546
303,007,action,304,0.0265999999937776
304,007,action,305,0.025699999987409683
305,007,action,306,0.021599999994577956
306,007,action,307,0.022400000007110066
307,007,action,308,0.024700000018128776
308,007,action,309,0.03039999997599807
309,007,action,310,0.02590000000600412
310,007,action,311,0.027599999993981328
311,007,action,312,0.032299999982569716
312,007,action,313,0.029300000012881355
313,007,action,314,0.016599999993559322
314,007,action,315,0.016599999993559322
315,007,action,316,0.029500000000552973
316,007,action,317,0.026499999999941792
317,007,action,318,0.022599999992962694
318,007,action,319,0.03180000001157168
319,007,action,320,0.030100000023594475
