,ID,condition,trial,delay
0,018,external,1,0.0
1,018,external,2,0.0
2,018,external,3,0.0
3,018,external,4,0.0
4,018,external,5,0.0
5,018,external,6,0.0
6,018,external,7,0.0
7,018,external,8,0.0
8,018,external,9,0.0
9,018,external,10,0.0
10,018,external,11,0.0
11,018,external,12,0.0
12,018,external,13,0.0
13,018,external,14,0.0
14,018,external,15,0.0
15,018,external,16,0.0
16,018,external,17,0.0
17,018,external,18,0.0
18,018,external,19,0.0
19,018,external,20,0.0
20,018,external,21,0.0
21,018,external,22,0.0
22,018,external,23,0.0
23,018,external,24,0.0
24,018,external,25,0.0
25,018,external,26,0.0
26,018,external,27,0.0
27,018,external,28,0.0
28,018,external,29,0.0
29,018,external,30,0.0
30,018,external,31,0.0
31,018,external,32,0.0
32,018,external,33,0.0
33,018,external,34,0.0
34,018,external,35,0.0
35,018,external,36,0.0
36,018,external,37,0.0
37,018,external,38,0.0
38,018,external,39,0.0
39,018,external,40,0.0
40,018,external,41,0.0
41,018,external,42,0.0
42,018,external,43,0.0
43,018,external,44,0.0
44,018,external,45,0.0
45,018,external,46,0.0
46,018,external,47,0.0
47,018,external,48,0.0
48,018,external,49,0.0
49,018,external,50,0.0
50,018,external,51,0.0
51,018,external,52,0.0
52,018,external,53,0.0
53,018,external,54,0.0
54,018,external,55,0.0
55,018,external,56,0.0
56,018,external,57,0.0
57,018,external,58,0.0
58,018,external,59,0.0
59,018,external,60,0.0
60,018,external,61,0.0
61,018,external,62,0.0
62,018,external,63,0.0
63,018,external,64,0.0
64,018,external,65,0.0
65,018,external,66,0.0
66,018,external,67,0.0
67,018,external,68,0.0
68,018,external,69,0.0
69,018,external,70,0.0
70,018,external,71,0.0
71,018,external,72,0.0
72,018,external,73,0.0
73,018,external,74,0.0
74,018,external,75,0.0
75,018,external,76,0.0
76,018,external,77,0.0
77,018,external,78,0.0
78,018,external,79,0.0
79,018,external,80,0.0
80,018,external,81,0.0
81,018,external,82,0.0
82,018,external,83,0.0
83,018,external,84,0.0
84,018,external,85,0.0
85,018,external,86,0.0
86,018,external,87,0.0
87,018,external,88,0.0
88,018,external,89,0.0
89,018,external,90,0.0
90,018,external,91,0.0
91,018,external,92,0.0
92,018,external,93,0.0
93,018,external,94,0.0
94,018,external,95,0.0
95,018,external,96,0.0
96,018,external,97,0.0
97,018,external,98,0.0
98,018,external,99,0.0
99,018,external,100,0.0
100,018,external,101,0.0
101,018,external,102,0.0
102,018,external,103,0.0
103,018,external,104,0.0
104,018,external,105,0.0
105,018,external,106,0.0
106,018,external,107,0.0
107,018,external,108,0.0
108,018,external,109,0.0
109,018,external,110,0.0
110,018,external,111,0.0
111,018,external,112,0.0
112,018,external,113,0.0
113,018,external,114,0.0
114,018,external,115,0.0
115,018,external,116,0.0
116,018,external,117,0.0
117,018,external,118,0.0
118,018,external,119,0.0
119,018,external,120,0.0
120,018,external,121,0.0
121,018,external,122,0.0
122,018,external,123,0.0
123,018,external,124,0.0
124,018,external,125,0.0
125,018,external,126,0.0
126,018,external,127,0.0
127,018,external,128,0.0
128,018,external,129,0.0
129,018,external,130,0.0
130,018,external,131,0.0
131,018,external,132,0.0
132,018,external,133,0.0
133,018,external,134,0.0
134,018,external,135,0.0
135,018,external,136,0.0
136,018,external,137,0.0
137,018,external,138,0.0
138,018,external,139,0.0
139,018,external,140,0.0
140,018,external,141,0.0
141,018,external,142,0.0
142,018,external,143,0.0
143,018,external,144,0.0
144,018,external,145,0.0
145,018,external,146,0.0
146,018,external,147,0.0
147,018,external,148,0.0
148,018,external,149,0.0
149,018,external,150,0.0
150,018,external,151,0.0
151,018,external,152,0.0
152,018,external,153,0.0
153,018,external,154,0.0
154,018,external,155,0.0
155,018,external,156,0.0
156,018,external,157,0.0
157,018,external,158,0.0
158,018,external,159,0.0
159,018,external,160,0.0
160,018,action,161,0.015499999999974534
161,018,action,162,0.011699999999791544
162,018,action,163,0.015600000000176806
163,018,action,164,0.012399999999843203
164,018,action,165,0.01470000000017535
165,018,action,166,0.015599999999494685
166,018,action,167,0.016499999999950887
167,018,action,168,0.01780000000030668
168,018,action,169,0.016499999999950887
169,018,action,170,0.015700000000379077
170,018,action,171,0.01890000000003056
171,018,action,172,0.01790000000028158
172,018,action,173,0.01639999999997599
173,018,action,174,0.02589999999986503
174,018,action,175,0.010300000000142973
175,018,action,176,0.012399999999843203
176,018,action,177,0.017900000000508953
177,018,action,178,0.016000000000076398
178,018,action,179,0.015899999999874126
179,018,action,180,0.015700000000151704
180,018,action,181,0.015300000000252112
181,018,action,182,0.01240000000029795
182,018,action,183,0.015499999999974534
183,018,action,184,0.010999999999967258
184,018,action,185,0.014199999999846113
185,018,action,186,0.01680000000033033
186,018,action,187,0.019099999999980355
187,018,action,188,0.006700000000137152
188,018,action,189,0.015599999999722058
189,018,action,190,0.008200000000215368
190,018,action,191,0.015100000000074942
191,018,action,192,0.0072000000000116415
192,018,action,193,0.01919999999972788
193,018,action,194,0.019099999999525608
194,018,action,195,0.011800000000448563
195,018,action,196,0.015499999999974534
196,018,action,197,0.015899999999874126
197,018,action,198,0.015100000000074942
198,018,action,199,0.012799999999742795
199,018,action,200,0.016000000000076398
200,018,action,201,0.015600000000176806
201,018,action,202,0.01080000000047221
202,018,action,203,0.01770000000010441
203,018,action,204,0.015200000000277214
204,018,action,205,0.015700000000151704
205,018,action,206,0.008000000000038199
206,018,action,207,0.008599999999660213
207,018,action,208,0.01679999999987558
208,018,action,209,0.007400000000416185
