,ID,date,Acc,condition,block,orientation,foreperiod,corrAns,RT,action_trigger.rt,Response.keys,counterbalance,extFixationDuration,oneBackFP,twoBackFP,oneBackEffect,oneBackAcc
23,011,2023-04-04_18h13.05.260,1.0,external,0.0,right,2.8,right,0.4879,,right,external-action,1.307319663,2.8,2.8,0.05020000000000002,1.0
24,011,2023-04-04_18h13.05.260,1.0,external,0.0,right,2.8,right,0.4239,,right,external-action,1.725735637,2.8,2.8,-0.064,1.0
25,011,2023-04-04_18h13.05.260,1.0,external,0.0,left,2.8,left,0.4459,,left,external-action,1.695633533,2.8,2.8,0.02200000000000002,1.0
26,011,2023-04-04_18h13.05.260,1.0,external,0.0,right,2.8,right,0.4962,,right,external-action,1.55417535,2.8,2.8,0.050299999999999956,1.0
27,011,2023-04-04_18h13.05.260,1.0,external,0.0,left,2.8,left,0.381,,left,external-action,1.489661814,2.8,2.8,-0.11519999999999997,1.0
28,011,2023-04-04_18h13.05.260,1.0,external,0.0,left,2.8,left,0.4716,,left,external-action,1.720756296,2.8,2.8,0.09060000000000001,1.0
29,011,2023-04-04_18h13.05.260,1.0,external,0.0,left,2.8,left,0.5216,,left,external-action,1.579672047,2.8,2.8,0.04999999999999993,1.0
30,011,2023-04-04_18h13.05.260,1.0,external,0.0,left,2.8,left,0.4219,,left,external-action,1.317751317,2.8,2.8,-0.09969999999999996,1.0
31,011,2023-04-04_18h13.05.260,1.0,external,0.0,right,2.8,right,0.461,,right,external-action,1.666589461,2.8,2.8,0.039100000000000024,1.0
32,011,2023-04-04_18h13.05.260,1.0,external,0.0,right,2.8,right,0.4909,,right,external-action,1.700856213,2.8,2.8,0.029899999999999982,1.0
33,011,2023-04-04_18h13.05.260,1.0,external,0.0,right,2.8,right,0.5236,,right,external-action,1.565560136,2.8,2.8,0.03269999999999995,1.0
34,011,2023-04-04_18h13.05.260,1.0,external,0.0,left,2.8,left,0.436,,left,external-action,1.672353186,2.8,2.8,-0.08759999999999996,1.0
35,011,2023-04-04_18h13.05.260,1.0,external,0.0,right,2.8,right,0.4972,,right,external-action,1.402153087,2.8,2.8,0.06119999999999998,1.0
36,011,2023-04-04_18h13.05.260,1.0,external,0.0,right,2.8,right,0.4757,,right,external-action,1.646463953,2.8,2.8,-0.021499999999999964,1.0
37,011,2023-04-04_18h13.05.260,1.0,external,0.0,right,2.8,right,0.5234,,right,external-action,1.733542409,2.8,2.8,0.047699999999999965,1.0
38,011,2023-04-04_18h13.05.260,1.0,external,0.0,left,2.8,left,0.4133,,left,external-action,1.422958577,2.8,2.8,-0.11009999999999998,1.0
39,011,2023-04-04_18h13.05.260,1.0,external,0.0,left,2.8,left,0.4844,,left,external-action,1.514177153,2.8,2.8,0.0711,1.0
40,011,2023-04-04_18h13.05.260,1.0,external,0.0,left,2.8,left,0.4912,,left,external-action,1.613698089,2.8,2.8,0.006800000000000028,1.0
41,011,2023-04-04_18h13.05.260,1.0,external,0.0,left,2.8,left,0.6433,,left,external-action,1.680546455,2.8,2.8,0.15209999999999996,1.0
42,011,2023-04-04_18h13.05.260,1.0,external,0.0,right,2.8,right,0.4491,,right,external-action,1.573402033,2.8,2.8,-0.19419999999999998,1.0
43,011,2023-04-04_18h13.05.260,1.0,external,0.0,right,2.8,right,0.4488,,right,external-action,1.737789363,2.8,2.8,-0.00030000000000002247,1.0
44,011,2023-04-04_18h13.05.260,1.0,external,0.0,right,2.8,right,0.4377,,right,external-action,1.692124709,2.8,2.8,-0.011099999999999999,1.0
45,011,2023-04-04_18h13.05.260,1.0,external,0.0,right,2.8,right,0.4862,,right,external-action,1.660821127,2.8,2.8,0.04850000000000004,1.0
46,011,2023-04-04_18h13.05.260,1.0,external,0.0,left,2.8,left,0.3594,,left,external-action,1.278293147,2.8,2.8,-0.12680000000000002,1.0
47,011,2023-04-04_18h13.05.260,1.0,external,0.0,left,2.8,left,0.4523,,left,external-action,1.417006763,2.8,2.8,0.09289999999999998,1.0
48,011,2023-04-04_18h13.05.260,1.0,external,0.0,left,2.8,left,0.5092,,left,external-action,1.337294487,2.8,2.8,0.056900000000000006,1.0
49,011,2023-04-04_18h13.05.260,1.0,external,0.0,right,2.8,right,0.42,,right,external-action,1.511761769,2.8,2.8,-0.0892,1.0
50,011,2023-04-04_18h13.05.260,1.0,external,0.0,right,2.8,right,0.4567,,right,external-action,1.342484907,2.8,2.8,0.03670000000000001,1.0
51,011,2023-04-04_18h13.05.260,1.0,external,0.0,right,2.8,right,0.5523,,right,external-action,1.425829825,2.8,2.8,0.09560000000000002,1.0
52,011,2023-04-04_18h13.05.260,1.0,external,0.0,left,2.8,left,0.6097,,left,external-action,1.525119482,2.8,2.8,0.05740000000000001,1.0
53,011,2023-04-04_18h13.05.260,1.0,external,0.0,right,2.8,right,0.4611,,right,external-action,1.30107795,2.8,2.8,-0.1486,1.0
54,011,2023-04-04_18h13.05.260,1.0,external,0.0,left,2.8,left,0.3492,,left,external-action,1.482691579,2.8,2.8,-0.1119,1.0
55,011,2023-04-04_18h13.05.260,1.0,external,0.0,right,2.8,right,0.3793,,right,external-action,1.350553117,2.8,2.8,0.030100000000000016,1.0
56,011,2023-04-04_18h13.05.260,1.0,external,0.0,left,2.8,left,0.3195,,left,external-action,1.459484648,2.8,2.8,-0.05980000000000002,1.0
57,011,2023-04-04_18h13.05.260,1.0,external,0.0,left,2.8,left,0.4067,,left,external-action,1.282115059,2.8,2.8,0.0872,1.0
58,011,2023-04-04_18h13.05.260,1.0,external,0.0,right,2.8,right,0.437,,right,external-action,1.302011513,2.8,2.8,0.030299999999999994,1.0
59,011,2023-04-04_18h13.05.260,1.0,external,0.0,left,2.8,left,0.3811,,left,external-action,1.64768897,2.8,2.8,-0.055900000000000005,1.0
60,011,2023-04-04_18h13.05.260,1.0,external,0.0,left,2.8,left,0.534,,left,external-action,1.343748271,2.8,2.8,0.15290000000000004,1.0
61,011,2023-04-04_18h13.05.260,1.0,external,0.0,left,2.8,left,0.6187,,left,external-action,1.483903621,2.8,2.8,0.0847,1.0
62,011,2023-04-04_18h13.05.260,1.0,external,0.0,left,2.8,left,0.3907,,left,external-action,1.633974171,2.8,2.8,-0.22800000000000004,1.0
63,011,2023-04-04_18h13.05.260,1.0,external,0.0,right,2.8,right,0.4594,,right,external-action,1.390106079,2.8,2.8,0.06869999999999998,1.0
64,011,2023-04-04_18h13.05.260,1.0,external,0.0,left,2.8,left,0.4152,,left,external-action,1.381102368,2.8,2.8,-0.04419999999999996,1.0
65,011,2023-04-04_18h13.05.260,1.0,external,0.0,right,2.8,right,0.4311,,right,external-action,1.611521944,2.8,2.8,0.01589999999999997,1.0
66,011,2023-04-04_18h13.05.260,1.0,external,0.0,right,2.8,right,0.4895,,right,external-action,1.44231025,2.8,2.8,0.05840000000000001,1.0
67,011,2023-04-04_18h13.05.260,1.0,external,0.0,right,2.8,right,0.4252,,right,external-action,1.607217576,2.8,2.8,-0.06429999999999997,1.0
68,011,2023-04-04_18h13.05.260,1.0,external,0.0,left,2.8,left,0.4517,,left,external-action,1.51773151,2.8,2.8,0.026499999999999968,1.0
69,011,2023-04-04_18h13.05.260,1.0,external,0.0,right,2.8,right,0.4436,,right,external-action,1.290486644,2.8,2.8,-0.008099999999999996,1.0
70,011,2023-04-04_18h13.05.260,1.0,external,0.0,right,2.8,right,0.4844,,right,external-action,1.598604392,2.8,2.8,0.0408,1.0
71,011,2023-04-04_18h13.05.260,1.0,external,0.0,left,2.8,left,0.9969,,left,external-action,1.484419159,2.8,2.8,0.5125,1.0
72,011,2023-04-04_18h13.05.260,1.0,external,0.0,left,2.8,left,0.5052,,left,external-action,1.450618188,2.8,2.8,-0.4917,1.0
73,011,2023-04-04_18h13.05.260,1.0,external,0.0,left,2.8,left,0.478,,left,external-action,1.351994465,2.8,2.8,-0.027200000000000002,1.0
74,011,2023-04-04_18h13.05.260,1.0,external,0.0,left,2.8,left,0.4753,,left,external-action,1.464791611,2.8,2.8,-0.00269999999999998,1.0
75,011,2023-04-04_18h13.05.260,1.0,external,0.0,left,2.8,left,0.4542,,left,external-action,1.491756805,2.8,2.8,-0.021100000000000008,1.0
76,011,2023-04-04_18h13.05.260,1.0,external,0.0,right,2.8,right,0.4599,,right,external-action,1.471526826,2.8,2.8,0.005699999999999983,1.0
77,011,2023-04-04_18h13.05.260,1.0,external,0.0,left,2.8,left,0.3936,,left,external-action,1.340841242,2.8,2.8,-0.06629999999999997,1.0
78,011,2023-04-04_18h13.05.260,1.0,external,0.0,right,2.8,right,0.4104,,right,external-action,1.261012694,2.8,2.8,0.01679999999999998,1.0
79,011,2023-04-04_18h13.05.260,1.0,external,0.0,right,2.8,right,0.4679,,right,external-action,1.433358935,2.8,2.8,0.057499999999999996,1.0
80,011,2023-04-04_18h13.05.260,1.0,external,0.0,right,2.8,right,0.5067,,right,external-action,1.336617735,2.8,2.8,0.03880000000000006,1.0
81,011,2023-04-04_18h13.05.260,1.0,external,0.0,left,2.8,left,0.4481,,left,external-action,1.381075573,2.8,2.8,-0.05860000000000004,1.0
82,011,2023-04-04_18h13.05.260,1.0,external,0.0,right,2.8,right,0.4932,,right,external-action,1.463689626,2.8,2.8,0.04510000000000003,1.0
83,011,2023-04-04_18h13.05.260,1.0,external,0.0,right,2.8,right,0.5388,,right,external-action,1.716586635,2.8,2.8,0.04559999999999992,1.0
84,011,2023-04-04_18h13.05.260,1.0,external,0.0,left,2.8,left,0.6294,,left,external-action,1.39488517,2.8,2.8,0.09060000000000001,1.0
85,011,2023-04-04_18h13.05.260,1.0,external,0.0,right,2.8,right,0.3593,,right,external-action,1.507075975,2.8,2.8,-0.27009999999999995,1.0
86,011,2023-04-04_18h13.05.260,1.0,external,0.0,left,2.8,left,0.3804,,left,external-action,1.456653871,2.8,2.8,0.021100000000000008,1.0
87,011,2023-04-04_18h13.05.260,1.0,external,0.0,left,2.8,left,0.4032,,left,external-action,1.678458046,2.8,2.8,0.022799999999999987,1.0
88,011,2023-04-04_18h13.05.260,1.0,external,0.0,right,2.8,right,0.4199,,right,external-action,1.564517443,2.8,2.8,0.016699999999999993,1.0
90,011,2023-04-04_18h13.05.260,1.0,external,1.0,right,1.0,right,0.4722,,right,external-action,1.712559735,,,,
91,011,2023-04-04_18h13.05.260,1.0,external,1.0,right,1.0,right,0.4932,,right,external-action,1.418045229,1.0,,0.02100000000000002,1.0
92,011,2023-04-04_18h13.05.260,1.0,external,1.0,right,1.0,right,0.4507,,right,external-action,1.317771113,1.0,1.0,-0.04250000000000004,1.0
93,011,2023-04-04_18h13.05.260,1.0,external,1.0,left,1.0,left,0.3458,,left,external-action,1.572226573,1.0,1.0,-0.1049,1.0
94,011,2023-04-04_18h13.05.260,1.0,external,1.0,left,1.0,left,0.3008,,left,external-action,1.334170203,1.0,1.0,-0.044999999999999984,1.0
95,011,2023-04-04_18h13.05.260,1.0,external,1.0,left,1.0,left,0.401,,left,external-action,1.538002557,1.0,1.0,0.10020000000000001,1.0
96,011,2023-04-04_18h13.05.260,1.0,external,1.0,right,1.0,right,0.4626,,right,external-action,1.702587865,1.0,1.0,0.06159999999999999,1.0
97,011,2023-04-04_18h13.05.260,1.0,external,1.0,left,1.0,left,0.3295,,left,external-action,1.653980954,1.0,1.0,-0.1331,1.0
98,011,2023-04-04_18h13.05.260,1.0,external,1.0,left,1.0,left,0.3577,,left,external-action,1.369010453,1.0,1.0,0.028200000000000003,1.0
99,011,2023-04-04_18h13.05.260,1.0,external,1.0,right,1.0,right,0.3788,,right,external-action,1.348090157,1.0,1.0,0.021100000000000008,1.0
100,011,2023-04-04_18h13.05.260,1.0,external,1.0,right,1.0,right,0.4177,,right,external-action,1.421452841,1.0,1.0,0.03889999999999999,1.0
101,011,2023-04-04_18h13.05.260,1.0,external,1.0,left,1.0,left,0.3831,,left,external-action,1.26146432,1.0,1.0,-0.03460000000000002,1.0
102,011,2023-04-04_18h13.05.260,1.0,external,1.0,right,1.0,right,0.3461,,right,external-action,1.347912215,1.0,1.0,-0.03699999999999998,1.0
103,011,2023-04-04_18h13.05.260,0.0,external,1.0,right,1.0,right,0.3844,,left,external-action,1.355016351,1.0,1.0,0.0383,1.0
104,011,2023-04-04_18h13.05.260,1.0,external,1.0,right,1.0,right,0.4005,,right,external-action,1.506552191,1.0,1.0,0.016100000000000003,0.0
105,011,2023-04-04_18h13.05.260,1.0,external,1.0,left,1.0,left,0.43,,left,external-action,1.649031191,1.0,1.0,0.02949999999999997,1.0
106,011,2023-04-04_18h13.05.260,1.0,external,1.0,left,1.0,left,0.5506,,left,external-action,1.614229915,1.0,1.0,0.12059999999999998,1.0
107,011,2023-04-04_18h13.05.260,1.0,external,1.0,right,1.0,right,0.3848,,right,external-action,1.576104272,1.0,1.0,-0.1658,1.0
108,011,2023-04-04_18h13.05.260,1.0,external,1.0,right,1.0,right,0.4607,,right,external-action,1.650933493,1.0,1.0,0.07590000000000002,1.0
109,011,2023-04-04_18h13.05.260,1.0,external,1.0,right,1.0,right,0.4193,,right,external-action,1.641721167,1.0,1.0,-0.04139999999999999,1.0
110,011,2023-04-04_18h13.05.260,1.0,external,1.0,left,1.0,left,0.4798,,left,external-action,1.339000234,1.0,1.0,0.0605,1.0
111,011,2023-04-04_18h13.05.260,1.0,external,1.0,left,1.0,left,0.4824,,left,external-action,1.282299099,1.0,1.0,0.002599999999999991,1.0
112,011,2023-04-04_18h13.05.260,1.0,external,1.0,right,1.0,right,0.3885,,right,external-action,1.652754006,1.0,1.0,-0.09389999999999998,1.0
113,011,2023-04-04_18h13.05.260,1.0,external,1.0,right,1.0,right,0.4747,,right,external-action,1.490412214,1.0,1.0,0.0862,1.0
114,011,2023-04-04_18h13.05.260,1.0,external,1.0,right,1.0,right,0.4101,,right,external-action,1.42456885,1.0,1.0,-0.06459999999999999,1.0
115,011,2023-04-04_18h13.05.260,1.0,external,1.0,right,1.0,right,0.5544,,right,external-action,1.261741482,1.0,1.0,0.14429999999999998,1.0
116,011,2023-04-04_18h13.05.260,1.0,external,1.0,right,1.0,right,0.4274,,right,external-action,1.688505933,1.0,1.0,-0.127,1.0
117,011,2023-04-04_18h13.05.260,1.0,external,1.0,left,1.0,left,0.4972,,left,external-action,1.665201378,1.0,1.0,0.06979999999999997,1.0
118,011,2023-04-04_18h13.05.260,1.0,external,1.0,left,1.0,left,0.438,,left,external-action,1.457907937,1.0,1.0,-0.059199999999999975,1.0
119,011,2023-04-04_18h13.05.260,1.0,external,1.0,right,1.0,right,0.3815,,right,external-action,1.377237201,1.0,1.0,-0.056499999999999995,1.0
120,011,2023-04-04_18h13.05.260,1.0,external,1.0,right,1.0,right,0.5008,,right,external-action,1.311651004,1.0,1.0,0.11930000000000002,1.0
121,011,2023-04-04_18h13.05.260,1.0,external,1.0,left,1.0,left,0.3667,,left,external-action,1.60377496,1.0,1.0,-0.1341,1.0
122,011,2023-04-04_18h13.05.260,1.0,external,1.0,left,1.0,left,0.384,,left,external-action,1.609407012,1.0,1.0,0.017299999999999982,1.0
123,011,2023-04-04_18h13.05.260,1.0,external,1.0,right,1.0,right,0.3995,,right,external-action,1.573789099,1.0,1.0,0.015500000000000014,1.0
124,011,2023-04-04_18h13.05.260,1.0,external,1.0,right,1.0,right,0.4176,,right,external-action,1.649816919,1.0,1.0,0.018100000000000005,1.0
125,011,2023-04-04_18h13.05.260,1.0,external,1.0,left,1.0,left,0.4459,,left,external-action,1.614819814,1.0,1.0,0.028299999999999992,1.0
126,011,2023-04-04_18h13.05.260,1.0,external,1.0,left,1.0,left,0.6004,,left,external-action,1.355574086,1.0,1.0,0.15450000000000003,1.0
127,011,2023-04-04_18h13.05.260,1.0,external,1.0,right,1.0,right,0.4129,,right,external-action,1.699156905,1.0,1.0,-0.18750000000000006,1.0
128,011,2023-04-04_18h13.05.260,1.0,external,1.0,right,1.0,right,0.4673,,right,external-action,1.518322429,1.0,1.0,0.054400000000000004,1.0
129,011,2023-04-04_18h13.05.260,1.0,external,1.0,left,1.0,left,0.4139,,left,external-action,1.298571792,1.0,1.0,-0.0534,1.0
130,011,2023-04-04_18h13.05.260,1.0,external,1.0,left,1.0,left,0.4056,,left,external-action,1.67136939,1.0,1.0,-0.008299999999999974,1.0
131,011,2023-04-04_18h13.05.260,1.0,external,1.0,left,1.0,left,0.4673,,left,external-action,1.727190628,1.0,1.0,0.06169999999999998,1.0
132,011,2023-04-04_18h13.05.260,1.0,external,1.0,right,1.0,right,0.3837,,right,external-action,1.316557289,1.0,1.0,-0.08360000000000001,1.0
133,011,2023-04-04_18h13.05.260,1.0,external,1.0,left,1.0,left,0.4147,,left,external-action,1.419015914,1.0,1.0,0.031000000000000028,1.0
134,011,2023-04-04_18h13.05.260,1.0,external,1.0,left,1.0,left,0.4346,,left,external-action,1.336590072,1.0,1.0,0.019899999999999973,1.0
135,011,2023-04-04_18h13.05.260,1.0,external,1.0,left,1.0,left,0.418,,left,external-action,1.712493812,1.0,1.0,-0.016600000000000004,1.0
136,011,2023-04-04_18h13.05.260,1.0,external,1.0,right,1.0,right,0.483,,right,external-action,1.684970088,1.0,1.0,0.065,1.0
137,011,2023-04-04_18h13.05.260,1.0,external,1.0,left,1.0,left,0.388,,left,external-action,1.392860024,1.0,1.0,-0.09499999999999997,1.0
138,011,2023-04-04_18h13.05.260,1.0,external,1.0,right,1.0,right,0.3327,,right,external-action,1.604871937,1.0,1.0,-0.055300000000000016,1.0
139,011,2023-04-04_18h13.05.260,1.0,external,1.0,right,1.0,right,0.5203,,right,external-action,1.517379251,1.0,1.0,0.1876,1.0
140,011,2023-04-04_18h13.05.260,1.0,external,1.0,right,1.0,right,0.4671,,right,external-action,1.697433462,1.0,1.0,-0.05319999999999997,1.0
141,011,2023-04-04_18h13.05.260,1.0,external,1.0,left,1.0,left,0.346,,left,external-action,1.578125583,1.0,1.0,-0.12110000000000004,1.0
142,011,2023-04-04_18h13.05.260,1.0,external,1.0,right,1.0,right,0.3827,,right,external-action,1.523113833,1.0,1.0,0.03670000000000001,1.0
143,011,2023-04-04_18h13.05.260,1.0,external,1.0,left,1.0,left,0.3776,,left,external-action,1.605234062,1.0,1.0,-0.005099999999999993,1.0
144,011,2023-04-04_18h13.05.260,1.0,external,1.0,left,1.0,left,0.5013,,left,external-action,1.259050562,1.0,1.0,0.12369999999999998,1.0
145,011,2023-04-04_18h13.05.260,1.0,external,1.0,right,1.0,right,0.3361,,right,external-action,1.542450377,1.0,1.0,-0.16519999999999996,1.0
146,011,2023-04-04_18h13.05.260,1.0,external,1.0,left,1.0,left,0.3347,,left,external-action,1.626371343,1.0,1.0,-0.0014000000000000123,1.0
147,011,2023-04-04_18h13.05.260,0.0,external,1.0,left,1.0,left,0.3354,,right,external-action,1.742116254,1.0,1.0,0.0006999999999999784,1.0
148,011,2023-04-04_18h13.05.260,1.0,external,1.0,left,1.0,left,0.4551,,left,external-action,1.43635782,1.0,1.0,0.11970000000000003,0.0
149,011,2023-04-04_18h13.05.260,1.0,external,1.0,right,1.0,right,0.4772,,right,external-action,1.622564084,1.0,1.0,0.02210000000000001,1.0
150,011,2023-04-04_18h13.05.260,1.0,external,1.0,left,1.0,left,0.3183,,left,external-action,1.269667561,1.0,1.0,-0.15889999999999999,1.0
151,011,2023-04-04_18h13.05.260,1.0,external,1.0,right,1.0,right,0.3622,,right,external-action,1.506019128,1.0,1.0,0.043899999999999995,1.0
152,011,2023-04-04_18h13.05.260,1.0,external,1.0,right,1.0,right,0.43,,right,external-action,1.392016456,1.0,1.0,0.06779999999999997,1.0
153,011,2023-04-04_18h13.05.260,1.0,external,1.0,left,1.0,left,0.4102,,left,external-action,1.525052683,1.0,1.0,-0.019799999999999984,1.0
154,011,2023-04-04_18h13.05.260,1.0,external,1.0,right,1.0,right,0.3172,,right,external-action,1.53827711,1.0,1.0,-0.09300000000000003,1.0
155,011,2023-04-04_18h13.05.260,1.0,external,1.0,left,1.0,left,0.3529,,left,external-action,1.610225836,1.0,1.0,0.03570000000000001,1.0
156,011,2023-04-04_18h13.05.260,1.0,external,1.0,right,1.0,right,0.3558,,right,external-action,1.420190185,1.0,1.0,0.0029000000000000137,1.0
157,011,2023-04-04_18h13.05.260,1.0,external,1.0,left,1.0,left,0.3969,,left,external-action,1.678928149,1.0,1.0,0.04109999999999997,1.0
158,011,2023-04-04_18h13.05.260,1.0,external,1.0,right,1.0,right,0.3788,,right,external-action,1.269866498,1.0,1.0,-0.01809999999999995,1.0
159,011,2023-04-04_18h13.05.260,1.0,external,1.0,left,1.0,left,0.4199,,left,external-action,1.463105842,1.0,1.0,0.04109999999999997,1.0
160,011,2023-04-04_18h13.05.260,1.0,external,1.0,right,1.0,right,0.5649,,right,external-action,1.646276395,1.0,1.0,0.14499999999999996,1.0
161,011,2023-04-04_18h13.05.260,1.0,external,1.0,left,1.0,left,0.4592,,left,external-action,1.353610311,1.0,1.0,-0.10569999999999996,1.0
162,011,2023-04-04_18h13.05.260,1.0,external,1.0,left,1.0,left,0.4463,,left,external-action,1.481292697,1.0,1.0,-0.012900000000000023,1.0
163,011,2023-04-04_18h13.05.260,1.0,external,1.0,left,1.0,left,0.53,,left,external-action,1.384939434,1.0,1.0,0.08370000000000005,1.0
164,011,2023-04-04_18h13.05.260,1.0,external,1.0,left,1.0,left,0.4541,,left,external-action,1.463792346,1.0,1.0,-0.07590000000000002,1.0
165,011,2023-04-04_18h13.05.260,1.0,external,1.0,right,1.0,right,0.3836,,right,external-action,1.674989161,1.0,1.0,-0.07050000000000001,1.0
166,011,2023-04-04_18h13.05.260,1.0,external,1.0,left,1.0,left,0.4503,,left,external-action,1.522950008,1.0,1.0,0.06669999999999998,1.0
167,011,2023-04-04_18h13.05.260,1.0,external,1.0,right,1.0,right,0.3881,,right,external-action,1.676163824,1.0,1.0,-0.06219999999999998,1.0
168,011,2023-04-04_18h13.05.260,1.0,external,1.0,left,1.0,left,0.3672,,left,external-action,1.500414778,1.0,1.0,-0.020899999999999974,1.0
169,011,2023-04-04_18h13.05.260,1.0,external,1.0,right,1.0,right,0.444,,right,external-action,1.577072501,1.0,1.0,0.07679999999999998,1.0
180,011,2023-04-04_18h13.05.260,1.0,action,2.0,left,1.0,left,0.446,2.3301,left,external-action,,,,,
181,011,2023-04-04_18h13.05.260,1.0,action,2.0,left,1.0,left,0.462,0.5514,left,external-action,,1.0,,0.016000000000000014,1.0
182,011,2023-04-04_18h13.05.260,1.0,action,2.0,right,1.0,right,0.4522,0.7678,right,external-action,,1.0,1.0,-0.009800000000000031,1.0
183,011,2023-04-04_18h13.05.260,1.0,action,2.0,right,1.0,right,0.517,0.535,right,external-action,,1.0,1.0,0.06480000000000002,1.0
184,011,2023-04-04_18h13.05.260,1.0,action,2.0,right,1.0,right,0.4869,0.7087,right,external-action,,1.0,1.0,-0.030100000000000016,1.0
185,011,2023-04-04_18h13.05.260,1.0,action,2.0,right,1.0,right,0.4502,0.7342,right,external-action,,1.0,1.0,-0.03670000000000001,1.0
186,011,2023-04-04_18h13.05.260,1.0,action,2.0,right,1.0,right,0.4174,0.2902,right,external-action,,1.0,1.0,-0.032799999999999996,1.0
187,011,2023-04-04_18h13.05.260,1.0,action,2.0,right,1.0,right,0.4606,0.3046,right,external-action,,1.0,1.0,0.043200000000000016,1.0
188,011,2023-04-04_18h13.05.260,1.0,action,2.0,right,1.0,right,0.3922,0.5847,right,external-action,,1.0,1.0,-0.06840000000000002,1.0
189,011,2023-04-04_18h13.05.260,1.0,action,2.0,right,1.0,right,0.3907,0.5527,right,external-action,,1.0,1.0,-0.0015000000000000013,1.0
190,011,2023-04-04_18h13.05.260,1.0,action,2.0,right,1.0,right,0.4825,0.3187,right,external-action,,1.0,1.0,0.09179999999999999,1.0
191,011,2023-04-04_18h13.05.260,1.0,action,2.0,right,1.0,right,0.6004,0.386,right,external-action,,1.0,1.0,0.11790000000000006,1.0
192,011,2023-04-04_18h13.05.260,1.0,action,2.0,right,1.0,right,0.4338,0.6846,right,external-action,,1.0,1.0,-0.16660000000000003,1.0
193,011,2023-04-04_18h13.05.260,1.0,action,2.0,left,1.0,left,0.4736,0.742,left,external-action,,1.0,1.0,0.0398,1.0
194,011,2023-04-04_18h13.05.260,1.0,action,2.0,left,1.0,left,0.4344,0.6217,left,external-action,,1.0,1.0,-0.03920000000000001,1.0
195,011,2023-04-04_18h13.05.260,1.0,action,2.0,left,1.0,left,0.4072,0.6337,left,external-action,,1.0,1.0,-0.027200000000000002,1.0
196,011,2023-04-04_18h13.05.260,1.0,action,2.0,left,1.0,left,0.419,0.6246,left,external-action,,1.0,1.0,0.011799999999999977,1.0
197,011,2023-04-04_18h13.05.260,1.0,action,2.0,left,1.0,left,0.436,0.5203,left,external-action,,1.0,1.0,0.017000000000000015,1.0
198,011,2023-04-04_18h13.05.260,1.0,action,2.0,right,1.0,right,0.4917,0.3223,right,external-action,,1.0,1.0,0.05570000000000003,1.0
199,011,2023-04-04_18h13.05.260,1.0,action,2.0,right,1.0,right,0.4594,0.468,right,external-action,,1.0,1.0,-0.03230000000000005,1.0
200,011,2023-04-04_18h13.05.260,1.0,action,2.0,right,1.0,right,0.4339,0.4686,right,external-action,,1.0,1.0,-0.025499999999999967,1.0
201,011,2023-04-04_18h13.05.260,1.0,action,2.0,right,1.0,right,0.4404,0.3731,right,external-action,,1.0,1.0,0.006500000000000006,1.0
202,011,2023-04-04_18h13.05.260,1.0,action,2.0,right,1.0,right,0.3747,0.518,right,external-action,,1.0,1.0,-0.06570000000000004,1.0
203,011,2023-04-04_18h13.05.260,1.0,action,2.0,left,1.0,left,0.5073,0.5617,left,external-action,,1.0,1.0,0.1326,1.0
204,011,2023-04-04_18h13.05.260,1.0,action,2.0,left,1.0,left,0.5078,0.5017,left,external-action,,1.0,1.0,0.000500000000000056,1.0
205,011,2023-04-04_18h13.05.260,1.0,action,2.0,right,1.0,right,0.4294,0.409,right,external-action,,1.0,1.0,-0.07840000000000003,1.0
206,011,2023-04-04_18h13.05.260,1.0,action,2.0,right,1.0,right,0.552,0.4684,right,external-action,,1.0,1.0,0.12260000000000004,1.0
207,011,2023-04-04_18h13.05.260,1.0,action,2.0,right,1.0,right,0.4875,0.3865,right,external-action,,1.0,1.0,-0.06450000000000006,1.0
208,011,2023-04-04_18h13.05.260,1.0,action,2.0,left,1.0,left,0.4189,0.4211,left,external-action,,1.0,1.0,-0.0686,1.0
209,011,2023-04-04_18h13.05.260,1.0,action,2.0,right,1.0,right,0.6723,0.4007,right,external-action,,1.0,1.0,0.2534,1.0
210,011,2023-04-04_18h13.05.260,1.0,action,2.0,right,1.0,right,0.443,0.5007,right,external-action,,1.0,1.0,-0.2293,1.0
211,011,2023-04-04_18h13.05.260,1.0,action,2.0,left,1.0,left,0.4264,0.3686,left,external-action,,1.0,1.0,-0.016600000000000004,1.0
212,011,2023-04-04_18h13.05.260,1.0,action,2.0,left,1.0,left,0.5006,0.3515,left,external-action,,1.0,1.0,0.07420000000000004,1.0
213,011,2023-04-04_18h13.05.260,1.0,action,2.0,left,1.0,left,0.6013,0.4359,left,external-action,,1.0,1.0,0.1006999999999999,1.0
214,011,2023-04-04_18h13.05.260,1.0,action,2.0,right,1.0,right,0.4513,0.3017,right,external-action,,1.0,1.0,-0.14999999999999997,1.0
215,011,2023-04-04_18h13.05.260,1.0,action,2.0,left,1.0,left,0.5846,0.5919,left,external-action,,1.0,1.0,0.13330000000000003,1.0
216,011,2023-04-04_18h13.05.260,1.0,action,2.0,left,1.0,left,0.4847,0.4512,left,external-action,,1.0,1.0,-0.09989999999999999,1.0
217,011,2023-04-04_18h13.05.260,1.0,action,2.0,right,1.0,right,0.4176,0.4525,right,external-action,,1.0,1.0,-0.06709999999999999,1.0
